#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 12 15 05 50  42  3.6  4.4  2.81 13.79  9.87 302 1017.3   9.1  11.2 999.0 99.0 99.00
2019 12 15 06 50  13  3.2  5.0  2.62 13.79  9.29 287 1017.8   9.1  11.2 999.0 99.0 99.00
2019 12 15 07 50   3  3.0  4.5  2.67 12.90  9.25 282 1018.1   9.1  11.1 999.0 99.0 99.00
2019 12 15 08 50 358  2.1  3.7  2.79 13.79  9.36 289 1018.5   9.1  11.1 999.0 99.0 99.00
2019 12 15 09 50   4  2.7  4.4  2.74 13.79  9.46 277 1018.9   9.2  11.1 999.0 99.0 99.00
2019 12 15 10 50 340  2.9  4.2  3.13 12.12  9.57 277 1019.3   9.2  11.1 999.0 99.0 99.00
2019 12 15 11 50 360  1.8  3.4  3.37 12.90  9.64 292 1019.4   9.2  11.2 999.0 99.0 99.00
2019 12 15 12 50  10  0.9  1.9  3.15 12.12  9.43 301 1019.9   9.1  11.2 999.0 99.0 99.00
2019 12 15 13 50 329  0.5  1.7  3.13 12.90  9.17 300 1020.1   9.2  11.2 999.0 99.0 99.00
2019 12 15 14 50 322  0.5  1.6  3.22 10.81  9.17 285 1020.8   9.2  11.2 999.0 99.0 99.00
2019 12 15 15 50 288  0.3  1.5  3.09 12.90  9.14 287 1021.1   9.2  11.1 999.0 99.0 99.00
2019 12 15 16 50 181  1.1  2.8  3.49 12.12  9.52 280 1021.7   9.3  11.1 999.0 99.0 99.00
2019 12 15 17 50 176  2.7  4.3  3.19 12.90  9.57 286 1022.2   9.5  11.2 999.0 99.0 99.00
2019 12 15 18 50 194  4.5  5.7  3.31 12.12  9.50 276 1022.5   9.6  11.2 999.0 99.0 99.00
2019 12 15 19 50 194  5.3  6.7  2.78 13.79  9.01 295 1022.2   9.6  11.2 999.0 99.0 99.00
2019 12 15 20 50 183  5.4  6.9  2.86 13.79  8.97 288 1022.0   9.8  11.3 999.0 99.0 99.00
2019 12 15 21 50 183  6.8  8.1  2.83 12.90  8.91 281 1021.8   9.9  11.3 999.0 99.0 99.00
2019 12 15 22 50 190  6.9  8.3  2.72 12.12  8.67 274 1021.7   9.9  11.3 999.0 99.0 99.00
2019 12 15 23 50 182  7.7  9.6  2.52 11.43  7.99 276 1021.9   9.9  11.3 999.0 99.0 99.00
2019 12 16 00 50 188  8.2  9.8  2.80 12.12  8.19 288 1022.0  10.0  11.3 999.0 99.0 99.00
2019 12 16 01 50 187  9.2 11.3  2.49 12.12  7.20 277 1022.0   9.9  11.3 999.0 99.0 99.00
2019 12 16 02 50 195  9.8 11.9  2.51 12.12  7.13 276 1022.0  10.0  11.3 999.0 99.0 99.00
2019 12 16 03 50 183 10.4 12.9  2.69 11.43  7.04 268 1021.9   9.9  11.3 999.0 99.0 99.00
2019 12 16 04 50 177 10.9 13.2  2.58 12.12  6.75 274 1021.8   9.8  11.3 999.0 99.0 99.00
2019 12 16 05 50 179 11.2 13.4  2.60 11.43  6.51 271 1021.6   9.9  11.3 999.0 99.0 99.00
2019 12 16 06 50 183 12.9 15.9  2.77 11.43  6.37 292 1021.6   9.3  11.3 999.0 99.0 99.00
2019 12 16 07 50 177 13.4 16.6  2.90 10.81  6.34 269 1021.7   9.3  11.3 999.0 99.0 99.00
2019 12 16 08 50 180 13.2 16.0  2.78  5.88  6.14 188 1021.8   9.3  11.3 999.0 99.0 99.00
2019 12 16 09 50 185 11.6 14.1  2.95  6.25  6.39 200 1021.8   9.8  11.3 999.0 99.0 99.00
2019 12 16 10 50 195 10.4 12.7  2.81 12.90  6.38 267 1022.5  10.4  11.3 999.0 99.0 99.00
2019 12 16 11 50 187  9.5 10.9  2.59 12.90  6.28 265 1022.3  10.4  11.3 999.0 99.0 99.00
2019 12 16 12 50 194  8.3 10.1  2.47 11.43  6.66 260 1022.3  10.7  11.3 999.0 99.0 99.00
2019 12 16 13 50 194  9.5 11.7  2.32 12.12  6.52 265 1022.7  10.7  11.3 999.0 99.0 99.00
2019 12 16 14 50 188  8.1  9.6  2.29 12.90  6.46 261 1022.8  10.6  11.3 999.0 99.0 99.00
2019 12 16 15 50 205  7.4  9.4  2.27 11.43  6.52 274 1023.3  10.9  11.3 999.0 99.0 99.00
2019 12 16 16 50 198  9.1 12.0  2.40 11.43  6.65 267 1024.0  11.0  11.3 999.0 99.0 99.00
2019 12 16 17 50 191  7.9  9.6  2.52 12.12  6.86 283 1024.3  11.1  11.3 999.0 99.0 99.00
2019 12 16 18 50 182  9.3 11.3  2.53 11.43  6.51 264 1024.1  11.1  11.3 999.0 99.0 99.00
2019 12 16 19 50 192 10.2 12.3  2.75 12.12  6.86 263 1023.5  10.5  11.4 999.0 99.0 99.00
2019 12 16 20 50 194 10.1 12.3  2.80 12.12  6.83 274 1023.3  10.7  11.4 999.0 99.0 99.00
2019 12 16 21 50 193 10.4 12.2  3.14 10.81  7.09 279 1022.7  10.5  11.3 999.0 99.0 99.00
2019 12 16 22 50 188 10.2 12.6  3.43 10.81  7.46 286 1022.2  10.6  11.4 999.0 99.0 99.00
2019 12 16 23 50 182  9.7 12.2  3.08 12.12  6.87 276 1022.3  10.5  11.4 999.0 99.0 99.00
2019 12 17 00 50 185  9.6 11.8  3.12 10.81  7.16 271 1022.3  10.7  11.4 999.0 99.0 99.00
2019 12 17 01 50 182 10.0 12.2  3.41 12.12  7.34 275 1022.0  10.4  11.3 999.0 99.0 99.00
2019 12 17 02 50 179  9.9 12.5  3.28 13.79  7.67 262 1021.6  10.5  11.3 999.0 99.0 99.00
2019 12 17 03 50 180  9.8 11.8  3.02 12.90  7.10 276 1021.3  10.5  11.1 999.0 99.0 99.00
2019 12 17 04 50 171 10.2 12.5  2.86 14.81  7.05 277 1020.9  10.3  11.1 999.0 99.0 99.00
2019 12 17 05 50 164 10.1 12.0  3.29 14.81  7.71 275 1020.6  10.3  11.0 999.0 99.0 99.00
2019 12 17 06 50 161 11.1 14.1  3.33 14.81  7.91 280 1019.9  10.7  11.0 999.0 99.0 99.00
2019 12 17 07 50 161 10.8 13.3  3.22 14.81  7.70 282 1019.3  10.7  11.0 999.0 99.0 99.00
2019 12 17 08 50 176 11.2 13.8  3.51 14.81  8.18 280 1019.0  10.8  11.0 999.0 99.0 99.00
2019 12 17 09 50 186 11.3 13.2  3.61 13.79  7.88 283 1018.8  10.7  11.1 999.0 99.0 99.00
2019 12 17 10 50 177 11.5 13.7  3.41 13.79  7.38 276 1018.2  10.7  11.1 999.0 99.0 99.00
2019 12 17 11 50 177 11.5 13.9  3.67 12.90  7.93 289 1017.5  10.7  11.1 999.0 99.0 99.00
2019 12 17 12 50 179 11.2 13.5  3.56 12.90  7.71 286 1017.4  10.8  11.1 999.0 99.0 99.00
2019 12 17 13 50 176 10.4 12.6  3.71 13.79  7.81 272 1017.0  10.6  11.1 999.0 99.0 99.00
2019 12 17 14 50 174 10.2 12.1  3.61 12.90  7.48 278 1016.9  10.7  11.1 999.0 99.0 99.00
2019 12 17 15 50 171 11.0 12.9  3.37 14.81  7.46 285 1016.4  10.9  11.1 999.0 99.0 99.00
2019 12 17 16 50 174 10.7 13.1  3.23 14.81  7.47 286 1016.7  10.9  11.1 999.0 99.0 99.00
2019 12 17 17 50 172 10.6 14.1  3.39 14.81  7.45 282 1017.0  11.0  11.1 999.0 99.0 99.00
2019 12 17 18 50 173 10.1 11.8  3.64 13.79  8.07 267 1016.8  11.1  11.1 999.0 99.0 99.00
2019 12 17 19 50 172 10.6 13.8  3.55 13.79  7.88 272 1015.8  11.2  11.0 999.0 99.0 99.00
2019 12 17 20 50 176 10.1 11.9  3.49 13.79  7.87 271 1015.1  11.3  11.0 999.0 99.0 99.00
2019 12 17 21 50 179 10.4 12.9  3.45 13.79  7.83 272 1014.5  11.3  11.0 999.0 99.0 99.00
2019 12 17 22 50 179 11.2 13.4  3.69 13.79  8.59 269 1014.0  11.3  11.0 999.0 99.0 99.00
2019 12 17 23 50 178 10.3 12.7  3.52 14.81  8.31 272 1013.9  11.3  11.0 999.0 99.0 99.00
2019 12 18 00 50 181 10.4 12.9  3.69 13.79  8.46 273 1013.4  11.3  11.0 999.0 99.0 99.00
2019 12 18 01 50 169  9.6 11.6  3.82 13.79  8.50 293 1013.2  11.3  11.0 999.0 99.0 99.00
2019 12 18 02 50 179  9.6 11.3  3.84 13.79  8.68 290 1012.9  11.2  11.0 999.0 99.0 99.00
2019 12 18 03 50 178 10.6 12.9  3.88 14.81  8.68 274 1012.7  11.4  11.0 999.0 99.0 99.00
2019 12 18 04 50 183 10.7 13.5  4.22 14.81  8.62 294 1012.4  11.5  11.0 999.0 99.0 99.00
2019 12 18 05 50 187 10.6 13.1  4.25 13.79  8.70 285 1012.1  11.7  11.0 999.0 99.0 99.00
2019 12 18 06 50 186  9.6 12.5  4.68 16.00  9.26 284 1011.7  11.6  11.0 999.0 99.0 99.00
2019 12 18 07 50 182 10.7 13.0  4.13 16.00  8.54 276 1011.1  11.5  11.0 999.0 99.0 99.00
2019 12 18 08 50 190  9.9 12.1  4.34 14.81  8.96 282 1010.7  11.4  10.9 999.0 99.0 99.00
2019 12 18 09 50 197  8.0  9.5  4.61 16.00  9.53 279 1010.4  11.2  10.9 999.0 99.0 99.00
2019 12 18 10 50 176  8.5 10.2  4.25 16.00  8.99 279 1009.9  11.1  10.9 999.0 99.0 99.00
2019 12 18 11 50 181  8.3 10.2  4.64 16.00  9.46 283 1009.4  11.3  10.8 999.0 99.0 99.00
2019 12 18 12 50 177  8.8 11.6  4.71 16.00  9.45 292 1008.8  11.0  10.8 999.0 99.0 99.00
2019 12 18 13 50 182  8.8 10.8  4.28 14.81  9.66 290 1008.3  11.3  10.8 999.0 99.0 99.00
2019 12 18 14 50 182  8.8 10.8  4.48 16.00  9.73 277 1008.1  11.1  10.8 999.0 99.0 99.00
2019 12 18 15 50 195 10.4 12.5  4.60 14.81  9.67 271 1007.8  11.0  10.8 999.0 99.0 99.00
2019 12 18 16 50 204 12.1 16.0  3.97 11.43  8.77 231 1007.4  11.2  10.9 999.0 99.0 99.00
2019 12 18 17 50 190 10.4 12.5  4.42 12.90  8.95 247 1007.4  11.0  11.0 999.0 99.0 99.00
2019 12 18 18 50 198 11.3 14.3  4.53 16.00  8.98 277 1007.2  11.2  11.0 999.0 99.0 99.00
2019 12 18 19 50 197 13.6 17.7  4.63 14.81  8.50 280 1006.4  10.6  11.0 999.0 99.0 99.00
2019 12 18 20 50 196 12.9 16.9  4.51 11.43  8.16 225 1005.5  10.2  11.0 999.0 99.0 99.00
2019 12 18 21 50 195 11.5 14.2  4.32 14.81  8.03 282 1004.5  10.4  11.1 999.0 99.0 99.00
2019 12 18 22 50 215  9.9 12.1  4.53 12.90  7.90 274 1004.7  10.7  11.1 999.0 99.0 99.00
2019 12 18 23 50 210  8.5 10.3  4.06 10.00  7.74 225 1004.8  10.4  11.1 999.0 99.0 99.00
2019 12 19 00 50 194  8.6 10.6  3.77 13.79  7.92 290 1004.5  10.5  11.1 999.0 99.0 99.00
2019 12 19 01 50 198 10.6 12.6  3.77 13.79  8.17 277 1003.8  10.4  11.1 999.0 99.0 99.00
2019 12 19 02 50 199 11.2 13.6  4.10 13.79  8.23 284 1003.7  10.4  11.1 999.0 99.0 99.00
2019 12 19 03 50 220  8.8 13.2  4.20 13.79  8.41 295 1004.0  10.3  11.1 999.0 99.0 99.00
2019 12 19 04 50 288  8.0 10.2  4.22 13.79  8.68 273 1004.6  10.4  11.1 999.0 99.0 99.00
2019 12 19 05 50 278  7.0  8.5  3.37 13.79  8.20 271 1005.3  10.7  11.1 999.0 99.0 99.00
2019 12 19 06 50 245  6.2  7.7  3.75 12.90  8.87 258 1006.6  10.7  11.1 999.0 99.0 99.00
2019 12 19 07 50 238  6.3  7.9  3.35 12.12  8.16 265 1007.3  10.8  11.1 999.0 99.0 99.00
2019 12 19 08 50 222  6.3  7.7  3.49 13.79  8.58 278 1007.6  10.9  11.1 999.0 99.0 99.00
2019 12 19 09 50 206  7.8  9.2  3.31 12.90  8.55 292 1008.0  11.0  11.1 999.0 99.0 99.00
2019 12 19 10 50 198  7.4  8.9  3.23 12.12  8.18 266 1008.0  11.0  11.1 999.0 99.0 99.00
2019 12 19 11 50 194  7.9 10.2  3.41 11.43  8.31 274 1008.0  11.0  11.1 999.0 99.0 99.00
2019 12 19 12 50 194  9.0 10.9  3.50 13.79  7.95 259 1007.1  10.9  11.2 999.0 99.0 99.00
2019 12 19 13 50 195  9.5 11.6  3.68 12.90  8.01 291 1006.9  11.0  11.2 999.0 99.0 99.00
2019 12 19 14 50 193 11.4 13.4  3.66 12.90  7.66 275 1006.2  10.6  11.2 999.0 99.0 99.00
2019 12 19 15 50 175 12.0 14.7  3.45 12.12  7.19 287 1004.9  10.7  11.2 999.0 99.0 99.00
2019 12 19 16 50 175 13.7 16.2  3.61 12.90  6.82 286 1004.5  10.1  11.2 999.0 99.0 99.00
2019 12 19 17 50 168 13.2 17.0  3.63 11.43  6.90 280 1002.8  10.2  11.2 999.0 99.0 99.00
2019 12 19 18 50 179 14.2 18.0  4.05 12.12  7.18 282 1000.9  10.6  11.1 999.0 99.0 99.00
2019 12 19 19 50 204 13.8 16.6  3.99 12.12  7.33 274 1000.0  11.8  11.0 999.0 99.0 99.00
2019 12 19 20 50 203 14.0 17.8  4.32 12.12  7.48 278  999.3  12.0  10.9 999.0 99.0 99.00
2019 12 19 21 50 203 14.9 19.4  4.43 12.90  7.69 273  998.5  12.0  10.9 999.0 99.0 99.00
2019 12 19 22 50 202 15.4 19.3  4.89 13.79  8.05 266  998.1  12.0  11.0 999.0 99.0 99.00
2019 12 19 23 50 206 15.0 18.6  5.06  8.33  7.97 194  998.7  12.0  11.0 999.0 99.0 99.00
2019 12 20 00 50 214 13.2 17.2  5.41 14.81  8.48 269  999.6  11.9  11.0 999.0 99.0 99.00
2019 12 20 01 50 217 11.2 13.3  5.43 13.79  8.61 280 1000.5  11.7  11.0 999.0 99.0 99.00
2019 12 20 02 50 236  8.3 10.2  5.04 11.43  8.46 252 1001.1  11.5  11.0 999.0 99.0 99.00
2019 12 20 03 50 212  9.7 12.4  5.46 14.81  9.04 263 1001.4  11.4  11.1 999.0 99.0 99.00
2019 12 20 04 50 211  9.8 11.7  5.20 14.81  9.07 273 1002.2  11.3  11.1 999.0 99.0 99.00
2019 12 20 05 50 216  9.8 11.6  6.05 14.81  9.75 255 1002.8  11.3  11.1 999.0 99.0 99.00
2019 12 20 06 50 224 10.1 13.3  5.85 14.81  9.43 273 1003.7  11.2  11.1 999.0 99.0 99.00
2019 12 20 07 50 243  5.5  7.1  6.28 13.79  9.66 269 1004.8   9.9  11.0 999.0 99.0 99.00
2019 12 20 08 50 227  4.6  6.3  6.07 16.00 10.12 276 1005.2  10.1  11.0 999.0 99.0 99.00
2019 12 20 09 50 218  5.6  7.7  7.02 16.00 10.93 278 1005.4  10.4  10.9 999.0 99.0 99.00
2019 12 20 10 50 228  4.0  5.5  6.58 16.00 10.52 283 1005.6  10.3  10.8 999.0 99.0 99.00
2019 12 20 11 50 218  3.6  5.4  5.81 16.00  9.93 285 1005.5  10.0  10.7 999.0 99.0 99.00
2019 12 20 12 50 203  2.3  3.5  5.75 16.00  9.79 278 1005.3  10.0  10.7 999.0 99.0 99.00
2019 12 20 13 50 183  1.7  3.9  5.54 16.00  9.72 284 1005.0  10.0  10.7 999.0 99.0 99.00
2019 12 20 14 50 153  2.6  5.6  5.46 17.39  9.64 287 1004.5   9.8  10.6 999.0 99.0 99.00
2019 12 20 15 50 126  2.0  4.1  5.97 16.00  9.91 288 1004.3   9.9  10.5 999.0 99.0 99.00
2019 12 20 16 50 135  2.5  5.1  5.87 17.39  9.81 272 1004.7  10.0  10.5 999.0 99.0 99.00
2019 12 20 17 50 176  3.2  4.9  5.75 10.81  9.55 237 1006.2  10.2  10.5 999.0 99.0 99.00
2019 12 20 18 50 192  2.5  4.2  5.68 16.00  9.99 286 1006.8  10.3  10.5 999.0 99.0 99.00
2019 12 20 19 50 188  4.3  6.7  6.38 16.00 10.10 281 1006.3  10.3  10.5 999.0 99.0 99.00
2019 12 20 20 50  10  3.5  5.8  5.39 10.81  9.70 229 1005.7   9.4  10.5 999.0 99.0 99.00
2019 12 20 21 50 333  7.0  9.7  5.49 11.43  9.79 193 1006.1   8.8  10.5 999.0 99.0 99.00
2019 12 20 22 50 348  8.7 11.4  5.39 13.79  9.85 269 1006.1   8.7  10.5 999.0 99.0 99.00
2019 12 20 23 50 353  7.1  9.7  5.11 14.81  9.43 284 1006.5   8.1  10.5 999.0 99.0 99.00
2019 12 21 00 50 354  6.2  8.4  5.48 16.00  9.78 289 1007.1   8.1  10.4 999.0 99.0 99.00
2019 12 21 01 50 354  6.3  8.7  5.13 14.81  9.67 282 1007.2   8.2  10.4 999.0 99.0 99.00
2019 12 21 02 50 358  6.2  8.5  5.38 14.81 10.31 289 1007.1   8.2  10.4 999.0 99.0 99.00
2019 12 21 03 50 341  4.8  7.4  5.66 12.90 10.05 273 1008.0   8.2  10.4 999.0 99.0 99.00
2019 12 21 04 50 339  3.2  5.3  5.25 10.81  9.83 230 1008.0   8.3  10.5 999.0 99.0 99.00
2019 12 21 05 50  16  2.0  3.6  5.88 11.43  9.99 231 1008.2   8.1  10.7 999.0 99.0 99.00
2019 12 21 06 50  69  1.7  3.8  5.77 12.90 10.13 288 1008.3   8.2  10.7 999.0 99.0 99.00
2019 12 21 07 50  97  3.1  6.0  5.41 10.81  9.73 227 1008.5   8.1  10.7 999.0 99.0 99.00
2019 12 21 08 50 122  2.4  4.6  4.72 10.81  9.69 243 1008.3   8.1  10.6 999.0 99.0 99.00
2019 12 21 09 50 118  0.9  2.6  4.44  9.09  8.97 256 1008.0   8.3  10.5 999.0 99.0 99.00
2019 12 21 10 50 236  1.4  3.5  4.65 12.12  9.31 267 1009.1   8.5  10.5 999.0 99.0 99.00
2019 12 21 11 50 209  1.9  3.4  4.22 10.81  9.15 231 1008.8   8.5  10.5 999.0 99.0 99.00
2019 12 21 12 50 188  3.1  4.7  4.29 10.00  9.21 229 1008.4   8.6  10.5 999.0 99.0 99.00
2019 12 21 13 50 205  3.2  4.5  4.45 10.81  9.51 219 1008.1   8.6  10.5 999.0 99.0 99.00
2019 12 21 14 50 221  4.4  5.9  4.14 11.43  9.51 246 1008.5   8.7  10.4 999.0 99.0 99.00
2019 12 21 15 50 215  4.5  6.1  3.77 13.79  9.39 275 1008.5   8.6  10.4 999.0 99.0 99.00
2019 12 21 16 50 249  1.8  4.8  4.38 10.81  9.57 214 1008.9   8.2  10.4 999.0 99.0 99.00
2019 12 21 17 50 198  0.8  2.4  3.89 11.43  9.15 253 1009.9   7.9  10.4 999.0 99.0 99.00
2019 12 21 18 50 206  3.8  7.1  3.92 11.43  8.88 271 1010.2   9.1  10.3 999.0 99.0 99.00
2019 12 21 19 50 233  6.2  8.4  3.71 10.81  8.83 223 1010.0   9.2  10.4 999.0 99.0 99.00
2019 12 21 20 50 226  5.8  7.4  3.76 10.81  8.59 216 1009.3   9.5  10.4 999.0 99.0 99.00
2019 12 21 21 50 216  7.6  9.6  3.78 10.00  8.92 238 1009.7   9.3  10.5 999.0 99.0 99.00
2019 12 21 22 50 229  6.4  8.3  4.08 10.81  9.12 244 1009.3   9.2  10.5 999.0 99.0 99.00
2019 12 21 23 50 210  6.0  7.3  4.02 10.00  8.83 206 1009.4   9.4  10.5 999.0 99.0 99.00
2019 12 22 00 50 203  6.6  7.9  3.94 11.43  8.94 234 1009.7   9.3  10.5 999.0 99.0 99.00
2019 12 22 01 50 195  5.6  7.1  4.01 10.00  9.19 213 1009.9   9.6  10.4 999.0 99.0 99.00
2019 12 22 02 50 214  4.9  6.4  4.05 10.81  9.35 223 1009.6   8.9  10.4 999.0 99.0 99.00
2019 12 22 03 50 190  4.7  5.7  3.59 10.81  9.00 238 1009.7   9.5  10.4 999.0 99.0 99.00
2019 12 22 04 50 214  5.6  6.9  3.49 10.81  8.84 208 1009.5  10.2  10.4 999.0 99.0 99.00
2019 12 22 05 50 222  4.8  6.0  3.32 10.81  8.40 208 1009.2  10.1  10.3 999.0 99.0 99.00
2019 12 22 06 50 217  4.5  5.8  3.25 10.81  8.61 213 1009.5  10.1  10.3 999.0 99.0 99.00
2019 12 22 07 50 238  1.5  2.5  3.06 11.43  8.44 257 1009.6   9.6  10.3 999.0 99.0 99.00
2019 12 22 08 50 300  3.4  6.3  3.16 12.90  8.55 268 1009.0   9.5  10.3 999.0 99.0 99.00
2019 12 22 09 50 257  0.9  3.2  3.00 10.81  8.77 277 1009.0   9.6  10.3 999.0 99.0 99.00
2019 12 22 10 50 266  3.0  4.8  2.87 12.90  8.71 278 1009.3   9.6  10.3 999.0 99.0 99.00
2019 12 22 11 50 277  1.3  2.2  2.65 11.43  8.39 284 1008.8   9.5  10.3 999.0 99.0 99.00
2019 12 22 12 50 246  0.8  1.5  3.00 10.81  8.96 277 1008.4   9.4  10.2 999.0 99.0 99.00
2019 12 22 13 50 331  0.8  2.3  3.17 11.43  9.05 283 1008.1   9.4  10.2 999.0 99.0 99.00
2019 12 22 14 50  59  1.6  2.8  3.63 12.12  9.40 303 1008.1   9.5  10.2 999.0 99.0 99.00
2019 12 22 15 50  27  3.3  4.4  3.43 10.00  9.10 268 1007.7   9.3  10.2 999.0 99.0 99.00
2019 12 22 16 50  44  2.6  3.6  3.67 13.79  9.47 293 1007.9   9.6  10.2 999.0 99.0 99.00
2019 12 22 17 50  37  4.5  5.9  3.65 13.79  9.29 299 1007.8   9.7  10.2 999.0 99.0 99.00
2019 12 22 18 50  24  5.4  6.6  3.66 13.79  9.17 293 1007.6   9.7  10.3 999.0 99.0 99.00
2019 12 22 19 50  23  4.8  6.2  3.36 13.79  8.81 288 1007.5   9.7  10.4 999.0 99.0 99.00
2019 12 22 20 50  23  6.0  7.8  3.47 13.79  9.03 281 1007.1   9.7  10.4 999.0 99.0 99.00
2019 12 22 21 50  24  7.5  9.2  2.99 12.90  8.46 290 1006.7   9.1  10.4 999.0 99.0 99.00
2019 12 22 22 50  15  8.3 10.4  2.98 12.90  8.42 291 1006.9   9.5  10.4 999.0 99.0 99.00
2019 12 22 23 50   5  7.2  9.0  2.87 11.43  8.10 280 1007.8   9.4  10.3 999.0 99.0 99.00
2019 12 23 00 50 351  8.6 10.7  2.86 12.90  7.96 283 1008.3   9.4  10.3 999.0 99.0 99.00
2019 12 23 01 50 345  7.8  9.4  2.96 12.90  8.00 277 1008.8   9.4  10.3 999.0 99.0 99.00
2019 12 23 02 50 343  7.7  9.2  2.96 12.12  7.99 280 1009.2   9.3  10.3 999.0 99.0 99.00
2019 12 23 03 50 341  7.3  9.0  2.78 11.43  7.57 284 1009.8   9.4  10.3 999.0 99.0 99.00
2019 12 23 04 50 352  3.6  4.9  2.96 12.12  7.99 276 1010.6   8.7  10.3 999.0 99.0 99.00
2019 12 23 05 50 348  4.8  6.1  3.37 10.81  8.32 288 1011.1   9.1  10.4 999.0 99.0 99.00
2019 12 23 06 50 333  6.5  9.1  2.96 11.43  7.96 282 1011.7   9.2  10.4 999.0 99.0 99.00
2019 12 23 07 50 307  5.8  7.3  3.13 11.43  8.27 276 1012.6   9.1  10.4 999.0 99.0 99.00
2019 12 23 08 50 349  5.4  6.5  3.32 11.43  8.10 273 1013.1   8.9  10.5 999.0 99.0 99.00
2019 12 23 09 50 353  5.0  6.1  2.87 12.12  7.86 297 1013.5   9.0  10.5 999.0 99.0 99.00
2019 12 23 10 50 334  6.2  7.5  2.53 10.00  7.46 275 1014.3   9.4  10.5 999.0 99.0 99.00
2019 12 23 11 50 329  5.2  7.1  2.48 12.12  7.68 271 1014.7   9.3  10.5 999.0 99.0 99.00
2019 12 23 12 50 332  5.3  6.4  2.50 11.43  7.53 289 1014.9   9.3  10.4 999.0 99.0 99.00
2019 12 23 13 50 333  2.6  3.8  2.51 12.12  7.77 283 1015.0   9.0  10.4 999.0 99.0 99.00
2019 12 23 14 50 338  5.1  6.1  2.45 12.90  7.52 261 1015.5   9.0  10.4 999.0 99.0 99.00
2019 12 23 15 50 348  3.3  3.9  2.49 12.12  7.86 271 1015.7   9.0  10.4 999.0 99.0 99.00
2019 12 23 16 50 309  3.7  5.7  2.75 12.12  8.35 267 1016.2   9.1  10.4 999.0 99.0 99.00
2019 12 23 17 50 309  4.1  5.5  2.60 11.43  8.34 272 1016.8   9.1  10.4 999.0 99.0 99.00
2019 12 23 18 50 288  2.0  2.9  2.70 11.43  8.26 270 1017.0   9.3  10.5 999.0 99.0 99.00
2019 12 23 19 50 324  1.7  3.0  2.65 11.43  8.53 266 1016.7   9.4  10.6 999.0 99.0 99.00
2019 12 23 20 50 229  0.3  1.5  3.30 11.43  9.07 278 1016.1   8.7  10.7 999.0 99.0 99.00
2019 12 23 21 50 260  3.2  4.5  2.65 10.81  8.43 284 1015.5   9.2  10.7 999.0 99.0 99.00
2019 12 23 22 50 248  2.0  3.5  2.99 11.43  8.88 292 1015.3   9.1  10.8 999.0 99.0 99.00
2019 12 23 23 50 241  1.7  3.3  2.81 11.43  8.63 291 1015.4   9.2  10.8 999.0 99.0 99.00
2019 12 24 00 50 226  2.0  3.0  2.73 11.43  8.54 290 1015.2   8.7  10.7 999.0 99.0 99.00
2019 12 24 01 50 209  2.6  3.4  2.49 10.81  8.33 284 1014.7   8.7  10.7 999.0 99.0 99.00
2019 12 24 02 50 189  3.2  4.6  2.58 12.12  8.48 289 1014.1   8.7  10.6 999.0 99.0 99.00
2019 12 24 03 50 204  5.1  6.0  2.63 12.12  8.55 286 1013.7   8.6  10.5 999.0 99.0 99.00
2019 12 24 04 50 195  4.5  5.8  3.03 11.43  8.97 281 1013.3   8.6  10.4 999.0 99.0 99.00
2019 12 24 05 50 192  5.3  6.6  2.65 11.43  8.84 281 1012.6   8.8  10.3 999.0 99.0 99.00
2019 12 24 06 50 195  6.2  7.4  2.30 11.43  8.29 276 1012.3   8.6  10.3 999.0 99.0 99.00
2019 12 24 07 50 181  5.8  7.0  2.31 11.43  8.33 270 1011.7   8.8  10.3 999.0 99.0 99.00
2019 12 24 08 50 201  6.3  7.8  2.65 11.43  8.49 276 1011.0   9.0  10.3 999.0 99.0 99.00
2019 12 24 09 50 192  6.4  8.0  2.06 10.81  7.35 278 1010.6   8.4  10.2 999.0 99.0 99.00
2019 12 24 10 50 182  8.4 10.5  2.13 10.81  7.48 281 1010.3   8.6  10.2 999.0 99.0 99.00
2019 12 24 11 50 196  8.2  9.8  1.96 10.81  6.90 268 1009.5   9.3  10.2 999.0 99.0 99.00
2019 12 24 12 50 197  8.6 10.1  2.04 10.81  6.50 283 1008.9   9.2  10.2 999.0 99.0 99.00
2019 12 24 13 50 193  8.8 10.7  2.03 10.81  6.40 287 1008.4   9.3  10.2 999.0 99.0 99.00
2019 12 24 14 50 193  8.9 10.7  1.92 10.00  6.17 301 1008.1   9.3  10.1 999.0 99.0 99.00
2019 12 24 15 50 193  9.7 11.5  2.15 10.81  6.22 277 1007.8   9.3  10.1 999.0 99.0 99.00
2019 12 24 16 50 195 10.0 12.5  2.15 10.81  6.20 278 1007.8   9.1  10.2 999.0 99.0 99.00
2019 12 24 17 50 198 10.7 13.2  2.42 10.81  6.12 301 1007.5   8.7  10.2 999.0 99.0 99.00
2019 12 24 18 50 176  5.0  6.6  2.42 10.00  6.07 291 1007.8   8.2  10.2 999.0 99.0 99.00
2019 12 24 19 50 204  6.1  7.4  2.35 10.00  6.57 277 1007.4   8.4  10.2 999.0 99.0 99.00
